piece	staff	bigram_id	n0_tpc	n0_octave	n1_tpc	n1_octave	n0_midi	int_fifths	int_octaves	int_semitones
chor056	2	44	6	4	4	4	66	-2	1	-2
chor056	2	45	4	4	2	4	64	-2	1	-2
chor056	2	46	2	4	0	4	62	-2	1	-2
chor056	2	47	0	4	5	3	60	5	-3	-1
chor056	2	48	5	3	0	4	59	-5	3	1
chor056	2	49	0	4	2	4	60	2	-1	2
chor056	2	50	2	4	4	4	62	2	-1	2
chor056	2	51	4	4	6	4	64	2	-1	2
chor056	2	52	6	4	4	4	66	-2	1	-2
chor056	2	53	4	4	9	4	64	5	-3	-1
chor056	2	54	9	4	4	4	63	-5	3	1
chor056	2	55	4	4	4	4	64	0	0	0
chor056	2	56	4	4	2	4	64	-2	1	-2
chor056	2	57	2	4	7	4	62	5	-3	-1
chor056	2	58	7	4	2	4	61	-5	3	1
chor056	2	59	2	4	4	4	62	2	-1	2
chor056	2	60	4	4	6	4	64	2	-1	2
chor056	2	61	6	4	8	4	66	2	-1	2
chor056	2	62	8	4	10	4	68	2	-1	2
chor056	2	63	10	4	5	4	70	-5	3	1
chor056	2	64	5	4	5	4	71	0	0	0
chor056	2	65	5	4	10	4	71	5	-3	-1
chor056	2	66	10	4	8	4	70	-2	1	-2
chor056	2	67	8	4	10	4	68	2	-1	2
chor056	3	0	1	3	3	3	55	2	-1	2
chor056	3	1	3	3	5	3	57	2	-1	2
chor056	3	2	5	3	5	3	59	0	0	0
chor056	3	3	5	3	3	3	59	-2	1	-2
chor056	3	4	3	3	1	3	57	-2	1	-2
chor056	3	5	1	3	3	3	55	2	-1	2
chor056	3	6	3	3	5	3	57	2	-1	2
chor056	3	7	5	3	3	3	59	-2	1	-2
chor056	3	8	3	3	5	3	57	2	-1	2
chor056	3	9	5	3	5	3	59	0	0	0
chor056	3	10	5	3	3	3	59	-2	1	-2
chor056	3	11	3	3	4	4	57	1	0	7
chor056	3	12	4	4	3	3	64	-1	0	-7
chor056	3	13	3	3	3	3	57	0	0	0
chor056	3	14	3	3	5	3	57	2	-1	2
chor056	3	15	5	3	7	4	59	2	-1	2
chor056	3	16	7	4	2	4	61	-5	3	1
chor056	3	17	2	4	4	4	62	2	-1	2
chor056	3	18	4	4	2	4	64	-2	1	-2
chor056	3	19	2	4	7	4	62	5	-3	-1
chor056	3	20	7	4	5	3	61	-2	1	-2
chor056	3	21	5	3	5	3	59	0	0	0
chor056	3	22	5	3	3	3	59	-2	1	-2
chor056	3	23	3	3	2	4	57	-1	1	5
chor056	3	24	2	4	4	4	62	2	-1	2
chor056	3	25	4	4	6	4	64	2	-1	2
chor056	3	26	6	4	5	3	66	-1	0	-7
chor056	3	27	5	3	3	3	59	-2	1	-2
chor056	3	28	3	3	5	3	57	2	-1	2
chor056	3	29	5	3	7	4	59	2	-1	2
chor056	3	30	7	4	2	4	61	-5	3	1
chor056	3	31	2	4	1	3	62	-1	0	-7
chor056	3	32	1	3	3	3	55	2	-1	2
chor056	3	33	3	3	5	3	57	2	-1	2
chor056	3	34	5	3	5	3	59	0	0	0
chor056	3	35	5	3	7	4	59	2	-1	2
chor056	3	36	7	4	2	4	61	-5	3	1
chor056	3	37	2	4	7	4	62	5	-3	-1
chor056	3	38	7	4	9	4	61	2	-1	2
chor056	3	39	9	4	4	4	63	-5	3	1
chor056	3	40	4	4	9	4	64	5	-3	-1
chor056	3	41	9	4	5	3	63	-4	2	-4
chor056	3	42	5	3	5	3	59	0	0	0
chor056	3	43	5	3	5	3	59	0	0	0
chor056	3	44	5	3	0	4	59	-5	3	1
chor056	3	45	0	4	2	4	60	2	-1	2
chor056	3	46	2	4	4	4	62	2	-1	2
chor056	3	47	4	4	6	4	64	2	-1	2
chor056	3	48	6	4	1	4	66	-5	3	1
chor056	3	49	1	4	1	3	67	0	-1	-12
chor056	3	50	1	3	2	4	55	1	0	7
chor056	3	51	2	4	4	4	62	2	-1	2
chor056	3	52	4	4	6	4	64	2	-1	2
chor056	3	53	6	4	6	4	66	0	0	0
chor056	3	54	6	4	4	4	66	-2	1	-2
chor056	3	55	4	4	2	4	64	-2	1	-2
chor056	3	56	2	4	7	4	62	5	-3	-1
chor056	3	57	7	4	6	3	61	-1	0	-7
chor056	3	58	6	3	5	3	54	-1	1	5
chor056	3	59	5	3	6	3	59	1	-1	-5
chor056	3	60	6	3	5	3	54	-1	1	5
chor056	3	61	5	3	5	3	59	0	0	0
chor056	3	62	5	3	10	3	59	5	-3	-1
chor056	3	63	10	3	5	3	58	-5	3	1
chor056	3	64	5	3	7	4	59	2	-1	2
chor056	3	65	7	4	2	4	61	-5	3	1
chor056	3	66	2	4	2	4	62	0	0	0
chor056	3	67	2	4	7	4	62	5	-3	-1
chor056	3	68	7	4	5	3	61	-2	1	-2
chor056	3	69	5	3	7	4	59	2	-1	2
chor056	4	0	4	2	4	3	40	0	1	12
chor056	4	1	4	3	4	3	52	0	0	0
chor056	4	2	4	3	2	3	52	-2	1	-2
chor056	4	3	2	3	7	3	50	5	-3	-1
chor056	4	4	7	3	9	3	49	2	-1	2
chor056	4	5	9	3	4	3	51	-5	3	1
chor056	4	6	4	3	6	3	52	2	-1	2
chor056	4	7	6	3	1	3	54	-5	3	1
chor056	4	8	1	3	6	3	55	5	-3	-1
chor056	4	9	6	3	4	3	54	-2	1	-2
chor056	4	10	4	3	5	2	52	1	-1	-5
chor056	4	11	5	2	6	2	47	1	-1	-5
chor056	4	12	6	2	4	2	42	-2	1	-2
chor056	4	13	4	2	2	2	40	-2	1	-2
chor056	4	14	2	2	4	2	38	2	-1	2
chor056	4	15	4	2	6	2	40	2	-1	2
chor056	4	16	6	2	1	2	42	-5	3	1
chor056	4	17	1	2	3	2	43	2	-1	2
chor056	4	18	3	2	4	2	45	1	-1	-5
chor056	4	19	4	2	6	2	40	2	-1	2
chor056	4	20	6	2	1	2	42	-5	3	1
chor056	4	21	1	2	3	2	43	2	-1	2
chor056	4	22	3	2	5	2	45	2	-1	2
chor056	4	23	5	2	7	3	47	2	-1	2
chor056	4	24	7	3	2	3	49	-5	3	1
chor056	4	25	2	3	2	3	50	0	0	0
chor056	4	26	2	3	7	3	50	5	-3	-1
chor056	4	27	7	3	5	2	49	-2	1	-2
chor056	4	28	5	2	7	3	47	2	-1	2
chor056	4	29	7	3	2	3	49	-5	3	1
chor056	4	30	2	3	4	3	50	2	-1	2
chor056	4	31	4	3	6	3	52	2	-1	2
chor056	4	32	6	3	1	3	54	-5	3	1
chor056	4	33	1	3	6	3	55	5	-3	-1
chor056	4	34	6	3	4	3	54	-2	1	-2
chor056	4	35	4	3	5	2	52	1	-1	-5
chor056	4	36	5	2	7	3	47	2	-1	2
chor056	4	37	7	3	2	3	49	-5	3	1
chor056	4	38	2	3	4	3	50	2	-1	2
chor056	4	39	4	3	6	3	52	2	-1	2
chor056	4	40	6	3	1	3	54	-5	3	1
chor056	4	41	1	3	3	3	55	2	-1	2
chor056	4	42	3	3	5	3	57	2	-1	2
chor056	4	43	5	3	0	4	59	-5	3	1
chor056	4	44	0	4	5	3	60	5	-3	-1
chor056	4	45	5	3	1	3	59	-4	2	-4
chor056	4	46	1	3	6	3	55	5	-3	-1
chor056	4	47	6	3	4	3	54	-2	1	-2
chor056	4	48	4	3	4	3	52	0	0	0
chor056	4	49	4	3	2	3	52	-2	1	-2
chor056	4	50	2	3	0	3	50	-2	1	-2
chor056	4	51	0	3	5	2	48	5	-3	-1
chor056	4	52	5	2	3	2	47	-2	1	-2
chor056	4	53	3	2	1	2	45	-2	1	-2
chor056	4	54	1	2	3	2	43	2	-1	2
chor056	4	55	3	2	5	2	45	2	-1	2
chor056	4	56	5	2	0	3	47	-5	3	1
chor056	4	57	0	3	2	3	48	2	-1	2
chor056	4	58	2	3	0	3	50	-2	1	-2
chor056	4	59	0	3	5	2	48	5	-3	-1
chor056	4	60	5	2	0	3	47	-5	3	1
chor056	4	61	0	3	5	2	48	5	-3	-1
chor056	4	62	5	2	10	2	47	5	-3	-1
chor056	4	63	10	2	5	2	46	-5	3	1
chor056	4	64	5	2	7	3	47	2	-1	2
chor056	4	65	7	3	2	3	49	-5	3	1
chor056	4	66	2	3	4	3	50	2	-1	2
chor056	4	67	4	3	6	3	52	2	-1	2
chor056	4	68	6	3	4	3	54	-2	1	-2
chor056	4	69	4	3	2	3	52	-2	1	-2
chor056	4	70	2	3	7	3	50	5	-3	-1
chor056	4	71	7	3	5	2	49	-2	1	-2
chor056	4	72	5	2	10	2	47	5	-3	-1
chor056	4	73	10	2	5	2	46	-5	3	1
chor056	4	74	5	2	2	3	47	-3	2	3
chor056	4	75	2	3	7	3	50	5	-3	-1
chor056	4	76	7	3	5	2	49	-2	1	-2
chor056	4	77	5	2	6	3	47	1	0	7
chor056	4	78	6	3	6	2	54	0	-1	-12
chor057	1	0	4	5	0	5	76	-4	2	-4
chor057	1	1	0	5	5	4	72	5	-3	-1
chor057	1	2	5	4	0	5	71	-5	3	1
chor057	1	3	0	5	5	4	72	5	-3	-1
chor057	1	4	5	4	8	4	71	3	-2	-3
chor057	1	5	8	4	3	4	68	-5	3	1
chor057	1	6	3	4	3	4	69	0	0	0
chor057	1	7	3	4	8	4	69	5	-3	-1
chor057	1	8	8	4	4	5	68	-4	3	8
chor057	1	9	4	5	4	5	76	0	0	0
chor057	1	10	4	5	4	5	76	0	0	0
chor057	1	11	4	5	-1	5	76	-5	3	1
chor057	1	12	-1	5	4	5	77	5	-3	-1
chor057	1	13	4	5	2	5	76	-2	1	-2
chor057	1	14	2	5	2	5	74	0	0	0
chor057	1	15	2	5	0	5	74	-2	1	-2
chor057	1	16	0	5	5	4	72	5	-3	-1
chor057	1	17	5	4	0	5	71	-5	3	1
chor057	1	18	0	5	2	5	72	2	-1	2
chor057	1	19	2	5	4	5	74	2	-1	2
chor057	1	20	4	5	2	5	76	-2	1	-2
chor057	1	21	2	5	0	5	74	-2	1	-2
chor057	1	22	0	5	5	4	72	5	-3	-1
chor057	1	23	5	4	3	4	71	-2	1	-2
chor057	1	24	3	4	5	4	69	2	-1	2
chor057	1	25	5	4	0	5	71	-5	3	1
chor057	1	26	0	5	2	5	72	2	-1	2
chor057	1	27	2	5	4	5	74	2	-1	2
chor057	1	28	4	5	5	4	76	1	-1	-5
chor057	1	29	5	4	3	4	71	-2	1	-2
chor057	2	0	8	4	4	4	68	-4	2	-4
chor057	2	1	4	4	4	4	64	0	0	0
chor057	2	2	4	4	9	4	64	5	-3	-1
chor057	2	3	9	4	4	4	63	-5	3	1
chor057	2	4	4	4	4	4	64	0	0	0
chor057	2	5	4	4	4	4	64	0	0	0
chor057	2	6	4	4	2	4	64	-2	1	-2
chor057	2	7	2	4	4	4	62	2	-1	2
chor057	2	8	4	4	8	4	64	4	-2	4
chor057	2	9	8	4	3	4	68	-5	3	1
chor057	2	10	3	4	5	4	69	2	-1	2
chor057	2	11	5	4	3	4	71	-2	1	-2
chor057	2	12	3	4	1	4	69	-2	1	-2
chor057	2	13	1	4	3	4	67	2	-1	2
chor057	2	14	3	4	1	4	69	-2	1	-2
chor057	2	15	1	4	-1	4	67	-2	1	-2
chor057	2	16	-1	4	4	4	65	5	-3	-1
chor057	2	17	4	4	1	4	64	-3	2	3
chor057	2	18	1	4	-1	4	67	-2	1	-2
chor057	2	19	-1	4	4	4	65	5	-3	-1
chor057	2	20	4	4	2	4	64	-2	1	-2
chor057	2	21	2	4	2	5	62	0	1	12
chor057	2	22	2	5	0	5	74	-2	1	-2
chor057	2	23	0	5	5	4	72	5	-3	-1
chor057	2	24	5	4	3	4	71	-2	1	-2
chor057	2	25	3	4	8	4	69	5	-3	-1
chor057	2	26	8	4	4	4	68	-4	2	-4
chor057	2	27	4	4	4	4	64	0	0	0
chor057	2	28	4	4	4	4	64	0	0	0
chor057	2	29	4	4	3	4	64	-1	1	5
chor057	2	30	3	4	1	4	69	-2	1	-2
chor057	2	31	1	4	-1	4	67	-2	1	-2
chor057	2	32	-1	4	4	4	65	5	-3	-1
chor057	2	33	4	4	2	4	64	-2	1	-2
chor057	2	34	2	4	0	4	62	-2	1	-2
chor057	3	0	5	3	3	3	59	-2	1	-2
chor057	3	1	3	3	8	3	57	5	-3	-1
chor057	3	2	8	3	6	3	56	-2	1	-2
chor057	3	3	6	3	8	3	54	2	-1	2
chor057	3	4	8	3	5	3	56	-3	2	3
chor057	3	5	5	3	0	4	59	-5	3	1
chor057	3	6	0	4	5	3	60	5	-3	-1
chor057	3	7	5	3	3	3	59	-2	1	-2
chor057	3	8	3	3	5	3	57	2	-1	2
chor057	3	9	5	3	5	3	59	0	0	0
chor057	3	10	5	3	0	4	59	-5	3	1
chor057	3	11	0	4	5	3	60	5	-3	-1
chor057	3	12	5	3	0	4	59	-5	3	1
chor057	3	13	0	4	2	4	60	2	-1	2
chor057	3	14	2	4	4	4	62	2	-1	2
chor057	3	15	4	4	0	4	64	-4	2	-4
chor057	3	16	0	4	0	4	60	0	0	0
chor057	3	17	0	4	5	3	60	5	-3	-1
chor057	3	18	5	3	0	4	59	-5	3	1
chor057	3	19	0	4	2	4	60	2	-1	2
chor057	3	20	2	4	0	4	62	-2	1	-2
chor057	3	21	0	4	1	4	60	1	0	7
chor057	3	22	1	4	1	3	67	0	-1	-12
chor057	3	23	1	3	3	3	55	2	-1	2
chor057	3	24	3	3	5	3	57	2	-1	2
chor057	3	25	5	3	4	3	59	-1	0	-7
chor057	3	26	4	3	4	4	52	0	1	12
chor057	3	27	4	4	4	4	64	0	0	0
chor057	3	28	4	4	4	4	64	0	0	0
chor057	3	29	4	4	2	4	64	-2	1	-2
chor057	3	30	2	4	2	4	62	0	0	0
chor057	3	31	2	4	0	4	62	-2	1	-2
chor057	3	32	0	4	0	4	60	0	0	0
chor057	3	33	0	4	5	3	60	5	-3	-1
chor057	3	34	5	3	3	3	59	-2	1	-2
chor057	3	35	3	3	3	3	57	0	0	0
chor057	3	36	3	3	8	3	57	5	-3	-1
chor057	3	37	8	3	4	3	56	-4	2	-4
chor057	4	0	4	3	3	3	52	-1	1	5
chor057	4	1	3	3	3	2	57	0	-1	-12
chor057	4	2	3	2	4	3	45	1	0	7
chor057	4	3	4	3	2	3	52	-2	1	-2
chor057	4	4	2	3	0	3	50	-2	1	-2
chor057	4	5	0	3	-1	3	48	-1	1	5
chor057	4	6	-1	3	4	3	53	5	-3	-1
chor057	4	7	4	3	4	3	52	0	0	0
chor057	4	8	4	3	3	3	52	-1	1	5
chor057	4	9	3	3	8	3	57	5	-3	-1
chor057	4	10	8	3	3	3	56	-5	3	1
chor057	4	11	3	3	5	3	57	2	-1	2
chor057	4	12	5	3	0	4	59	-5	3	1
chor057	4	13	0	4	6	3	60	6	-4	-6
chor057	4	14	6	3	1	3	54	-5	3	1
chor057	4	15	1	3	0	3	55	-1	0	-7
chor057	4	16	0	3	1	3	48	1	0	7
chor057	4	17	1	3	3	3	55	2	-1	2
chor057	4	18	3	3	5	3	57	2	-1	2
chor057	4	19	5	3	0	4	59	-5	3	1
chor057	4	20	0	4	8	3	60	8	-5	-4
chor057	4	21	8	3	3	3	56	-5	3	1
chor057	4	22	3	3	4	3	57	1	-1	-5
chor057	4	23	4	3	6	3	52	2	-1	2
chor057	4	24	6	3	8	3	54	2	-1	2
chor057	4	25	8	3	3	3	56	-5	3	1
chor057	4	26	3	3	1	3	57	-2	1	-2
chor057	4	27	1	3	-1	3	55	-2	1	-2
chor057	4	28	-1	3	4	3	53	5	-3	-1
chor057	4	29	4	3	2	3	52	-2	1	-2
chor057	4	30	2	3	4	3	50	2	-1	2
chor057	4	31	4	3	3	2	52	-1	0	-7
chor058	1	0	2	5	7	5	74	5	-3	-1
chor058	1	1	7	5	5	4	73	-2	1	-2
chor058	1	2	5	4	3	4	71	-2	1	-2
chor058	1	3	3	4	1	4	69	-2	1	-2
chor058	1	4	1	4	6	4	67	5	-3	-1
chor058	1	5	6	4	5	4	66	-1	1	5
chor058	1	6	5	4	5	4	71	0	0	0
chor058	1	7	5	4	3	4	71	-2	1	-2
chor058	1	8	3	4	2	5	69	-1	1	5
chor058	1	9	2	5	7	5	74	5	-3	-1
chor058	1	10	7	5	5	4	73	-2	1	-2
chor058	1	11	5	4	3	4	71	-2	1	-2
chor058	1	12	3	4	1	4	69	-2	1	-2
chor058	1	13	1	4	6	4	67	5	-3	-1
chor058	1	14	6	4	5	4	66	-1	1	5
chor058	1	15	5	4	5	4	71	0	0	0
chor058	1	16	5	4	3	4	71	-2	1	-2
chor058	1	17	3	4	3	4	69	0	0	0
chor058	1	18	3	4	5	4	69	2	-1	2
chor058	1	19	5	4	7	5	71	2	-1	2
chor058	1	20	7	5	2	5	73	-5	3	1
chor058	1	21	2	5	4	5	74	2	-1	2
chor058	1	22	4	5	6	5	76	2	-1	2
chor058	1	23	6	5	4	5	78	-2	1	-2
chor058	1	24	4	5	2	5	76	-2	1	-2
chor058	1	25	2	5	4	5	74	2	-1	2
chor058	1	26	4	5	2	5	76	-2	1	-2
chor058	1	27	2	5	2	5	74	0	0	0
chor058	1	28	2	5	2	5	74	0	0	0
chor058	1	29	2	5	4	5	74	2	-1	2
chor058	1	30	4	5	2	5	76	-2	1	-2
chor058	1	31	2	5	5	4	74	3	-2	-3
chor058	1	32	5	4	7	5	71	2	-1	2
chor058	1	33	7	5	2	5	73	-5	3	1
chor058	1	34	2	5	2	5	74	0	0	0
chor058	1	35	2	5	7	5	74	5	-3	-1
chor058	1	36	7	5	7	5	73	0	0	0
chor058	1	37	7	5	2	5	73	-5	3	1
chor058	1	38	2	5	4	5	74	2	-1	2
chor058	1	39	4	5	2	5	76	-2	1	-2
chor058	1	40	2	5	5	4	74	3	-2	-3
chor058	1	41	5	4	7	5	71	2	-1	2
chor058	1	42	7	5	2	5	73	-5	3	1
chor058	1	43	2	5	2	5	74	0	0	0
chor058	1	44	2	5	7	5	74	5	-3	-1
chor058	1	45	7	5	6	5	73	-1	1	5
chor058	1	46	6	5	1	5	78	-5	3	1
chor058	1	47	1	5	6	5	79	5	-3	-1
chor058	1	48	6	5	4	5	78	-2	1	-2
chor058	1	49	4	5	6	5	76	2	-1	2
chor058	1	50	6	5	4	5	78	-2	1	-2
chor058	1	51	4	5	2	5	76	-2	1	-2
chor058	1	52	2	5	2	5	74	0	0	0
chor058	1	53	2	5	7	5	74	5	-3	-1
chor058	1	54	7	5	2	5	73	-5	3	1
chor058	1	55	2	5	7	5	74	5	-3	-1
chor058	1	56	7	5	2	5	73	-5	3	1
chor058	1	57	2	5	7	5	74	5	-3	-1
chor058	1	58	7	5	5	4	73	-2	1	-2
chor058	1	59	5	4	3	4	71	-2	1	-2
chor058	1	60	3	4	3	4	69	0	0	0
chor058	1	61	3	4	8	4	69	5	-3	-1
chor058	1	62	8	4	3	4	68	-5	3	1
chor058	1	63	3	4	6	5	69	3	-1	9
chor058	1	64	6	5	4	5	78	-2	1	-2
chor058	1	65	4	5	2	5	76	-2	1	-2
chor058	1	66	2	5	7	5	74	5	-3	-1
chor058	1	67	7	5	6	5	73	-1	1	5
chor058	1	68	6	5	1	5	78	-5	3	1
chor058	1	69	1	5	6	5	79	5	-3	-1
chor058	1	70	6	5	4	5	78	-2	1	-2
chor058	1	71	4	5	6	5	76	2	-1	2
chor058	1	72	6	5	4	5	78	-2	1	-2
chor058	1	73	4	5	2	5	76	-2	1	-2
chor058	1	74	2	5	2	5	74	0	0	0
chor058	1	75	2	5	7	5	74	5	-3	-1
chor058	1	76	7	5	2	5	73	-5	3	1
chor058	1	77	2	5	2	5	74	0	0	0
chor058	1	78	2	5	2	5	74	0	0	0
chor058	1	79	2	5	2	5	74	0	0	0
chor058	1	80	2	5	4	5	74	2	-1	2
chor058	1	81	4	5	2	5	76	-2	1	-2
chor058	1	82	2	5	2	5	74	0	0	0
chor058	1	83	2	5	7	5	74	5	-3	-1
chor058	1	84	7	5	2	5	73	-5	3	1
chor058	2	0	6	4	4	4	66	-2	1	-2
chor058	2	1	4	4	6	4	64	2	-1	2
chor058	2	2	6	4	1	4	66	-5	3	1
chor058	2	3	1	4	6	4	67	5	-3	-1
chor058	2	4	6	4	4	4	66	-2	1	-2
chor058	2	5	4	4	2	4	64	-2	1	-2
chor058	2	6	2	4	2	4	62	0	0	0
chor058	2	7	2	4	2	4	62	0	0	0
chor058	2	8	2	4	2	4	62	0	0	0
chor058	2	9	2	4	6	4	62	4	-2	4
chor058	2	10	6	4	11	4	66	5	-3	-1
chor058	2	11	11	4	6	4	65	-5	3	1
chor058	2	12	6	4	4	4	66	-2	1	-2
chor058	2	13	4	4	2	4	64	-2	1	-2
chor058	2	14	2	4	4	4	62	2	-1	2
chor058	2	15	4	4	6	4	64	2	-1	2
chor058	2	16	6	4	4	4	66	-2	1	-2
chor058	2	17	4	4	2	4	64	-2	1	-2
chor058	2	18	2	4	6	4	62	4	-2	4
chor058	2	19	6	4	6	4	66	0	0	0
chor058	2	20	6	4	11	4	66	5	-3	-1
chor058	2	21	11	4	6	4	65	-5	3	1
chor058	2	22	6	4	6	4	66	0	0	0
chor058	2	23	6	4	4	4	66	-2	1	-2
chor058	2	24	4	4	2	4	64	-2	1	-2
chor058	2	25	2	4	5	4	62	3	-1	9
chor058	2	26	5	4	3	4	71	-2	1	-2
chor058	2	27	3	4	1	4	69	-2	1	-2
chor058	2	28	1	4	6	4	67	5	-3	-1
chor058	2	29	6	4	1	4	66	-5	3	1
chor058	2	30	1	4	3	4	67	2	-1	2
chor058	2	31	3	4	5	4	69	2	-1	2
chor058	2	32	5	4	4	4	71	-1	0	-7
chor058	2	33	4	4	6	4	64	2	-1	2
chor058	2	34	6	4	1	4	66	-5	3	1
chor058	2	35	1	4	6	4	67	5	-3	-1
chor058	2	36	6	4	3	4	66	-3	2	3
chor058	2	37	3	4	3	4	69	0	0	0
chor058	2	38	3	4	1	4	69	-2	1	-2
chor058	2	39	1	4	1	4	67	0	0	0
chor058	2	40	1	4	6	4	67	5	-3	-1
chor058	2	41	6	4	6	4	66	0	0	0
chor058	2	42	6	4	4	4	66	-2	1	-2
chor058	2	43	4	4	4	4	64	0	0	0
chor058	2	44	4	4	4	4	64	0	0	0
chor058	2	45	4	4	4	4	64	0	0	0
chor058	2	46	4	4	4	4	64	0	0	0
chor058	2	47	4	4	6	4	64	2	-1	2
chor058	2	48	6	4	1	4	66	-5	3	1
chor058	2	49	1	4	6	4	67	5	-3	-1
chor058	2	50	6	4	4	4	66	-2	1	-2
chor058	2	51	4	4	2	4	64	-2	1	-2
chor058	2	52	2	4	4	4	62	2	-1	2
chor058	2	53	4	4	6	4	64	2	-1	2
chor058	2	54	6	4	6	4	66	0	0	0
chor058	2	55	6	4	6	4	66	0	0	0
chor058	2	56	6	4	4	4	66	-2	1	-2
chor058	2	57	4	4	4	4	64	0	0	0
chor058	2	58	4	4	3	4	64	-1	1	5
chor058	2	59	3	4	1	4	69	-2	1	-2
chor058	2	60	1	4	6	4	67	5	-3	-1
chor058	2	61	6	4	4	4	66	-2	1	-2
chor058	2	62	4	4	4	4	64	0	0	0
chor058	2	63	4	4	6	4	64	2	-1	2
chor058	2	64	6	4	1	4	66	-5	3	1
chor058	2	65	1	4	6	4	67	5	-3	-1
chor058	2	66	6	4	4	4	66	-2	1	-2
chor058	2	67	4	4	6	4	64	2	-1	2
chor058	2	68	6	4	8	4	66	2	-1	2
chor058	2	69	8	4	6	4	68	-2	1	-2
chor058	2	70	6	4	6	4	66	0	0	0
chor058	2	71	6	4	4	4	66	-2	1	-2
chor058	2	72	4	4	4	4	64	0	0	0
chor058	2	73	4	4	2	5	64	-2	2	10
chor058	2	74	2	5	10	4	74	8	-5	-4
chor058	2	75	10	4	5	4	70	-5	3	1
chor058	2	76	5	4	10	4	71	5	-3	-1
chor058	2	77	10	4	7	5	70	-3	2	3
chor058	2	78	7	5	5	4	73	-2	1	-2
chor058	2	79	5	4	5	4	71	0	0	0
chor058	2	80	5	4	3	4	71	-2	1	-2
chor058	2	81	3	4	3	4	69	0	0	0
chor058	2	82	3	4	3	4	69	0	0	0
chor058	2	83	3	4	4	4	69	1	-1	-5
chor058	2	84	4	4	6	4	64	2	-1	2
chor058	2	85	6	4	6	4	66	0	0	0
chor058	2	86	6	4	3	4	66	-3	2	3
chor058	2	87	3	4	3	4	69	0	0	0
chor058	2	88	3	4	1	4	69	-2	1	-2
chor058	2	89	1	4	6	4	67	5	-3	-1
chor058	2	90	6	4	1	4	66	-5	3	1
chor058	2	91	1	4	6	4	67	5	-3	-1
chor058	2	92	6	4	4	4	66	-2	1	-2
chor058	2	93	4	4	2	4	64	-2	1	-2
chor058	2	94	2	4	4	4	62	2	-1	2
chor058	2	95	4	4	6	4	64	2	-1	2
chor058	3	0	3	3	5	3	57	2	-1	2
chor058	3	1	5	3	7	4	59	2	-1	2
chor058	3	2	7	4	2	4	61	-5	3	1
chor058	3	3	2	4	4	4	62	2	-1	2
chor058	3	4	4	4	3	3	64	-1	0	-7
chor058	3	5	3	3	3	3	57	0	0	0
chor058	3	6	3	3	3	3	57	0	0	0
chor058	3	7	3	3	1	3	57	-2	1	-2
chor058	3	8	1	3	6	3	55	5	-3	-1
chor058	3	9	6	3	6	3	54	0	0	0
chor058	3	10	6	3	8	3	54	2	-1	2
chor058	3	11	8	3	3	3	56	-5	3	1
chor058	3	12	3	3	5	3	57	2	-1	2
chor058	3	13	5	3	7	4	59	2	-1	2
chor058	3	14	7	4	2	4	61	-5	3	1
chor058	3	15	2	4	7	4	62	5	-3	-1
chor058	3	16	7	4	5	3	61	-2	1	-2
chor058	3	17	5	3	7	4	59	2	-1	2
chor058	3	18	7	4	7	4	61	0	0	0
chor058	3	19	7	4	2	4	61	-5	3	1
chor058	3	20	2	4	7	4	62	5	-3	-1
chor058	3	21	7	4	5	3	61	-2	1	-2
chor058	3	22	5	3	1	4	59	-4	3	8
chor058	3	23	1	4	6	4	67	5	-3	-1
chor058	3	24	6	4	4	4	66	-2	1	-2
chor058	3	25	4	4	2	4	64	-2	1	-2
chor058	3	26	2	4	2	4	62	0	0	0
chor058	3	27	2	4	2	4	62	0	0	0
chor058	3	28	2	4	7	4	62	5	-3	-1
chor058	3	29	7	4	3	3	61	-4	2	-4
chor058	3	30	3	3	6	4	57	3	-1	9
chor058	3	31	6	4	4	4	66	-2	1	-2
chor058	3	32	4	4	2	4	64	-2	1	-2
chor058	3	33	2	4	7	4	62	5	-3	-1
chor058	3	34	7	4	5	3	61	-2	1	-2
chor058	3	35	5	3	7	4	59	2	-1	2
chor058	3	36	7	4	2	4	61	-5	3	1
chor058	3	37	2	4	8	3	62	6	-4	-6
chor058	3	38	8	3	3	3	56	-5	3	1
chor058	3	39	3	3	5	3	57	2	-1	2
chor058	3	40	5	3	3	3	59	-2	1	-2
chor058	3	41	3	3	3	3	57	0	0	0
chor058	3	42	3	3	3	3	57	0	0	0
chor058	3	43	3	3	3	3	57	0	0	0
chor058	3	44	3	3	3	3	57	0	0	0
chor058	3	45	3	3	1	3	57	-2	1	-2
chor058	3	46	1	3	6	3	55	5	-3	-1
chor058	3	47	6	3	5	3	54	-1	1	5
chor058	3	48	5	3	10	3	59	5	-3	-1
chor058	3	49	10	3	5	3	58	-5	3	1
chor058	3	50	5	3	5	3	59	0	0	0
chor058	3	51	5	3	7	4	59	2	-1	2
chor058	3	52	7	4	7	4	61	0	0	0
chor058	3	53	7	4	2	4	61	-5	3	1
chor058	3	54	2	4	7	4	62	5	-3	-1
chor058	3	55	7	4	5	3	61	-2	1	-2
chor058	3	56	5	3	3	3	59	-2	1	-2
chor058	3	57	3	3	3	3	57	0	0	0
chor058	3	58	3	3	4	4	57	1	0	7
chor058	3	59	4	4	3	3	64	-1	0	-7
chor058	3	60	3	3	5	3	57	2	-1	2
chor058	3	61	5	3	7	4	59	2	-1	2
